IMR,DISTRICT,FD,STATE,FS,POPULATION,BCG,DPT_1,DPT_2,DPT_3,PENTA_1,PENTA_2,PENTA_3,OPV_0,OPV_1,OPV_2,OPV_3,HEP_B0,HEP_B1,HEP_B2,HEP_B3,MEAS_1,MEAS_2,JE_1,M_FI_9_11,F_FI_9_11,T_FI_9_11,DPT_1B,OPV_B,MMR_V,DPT5_2B,TT_10,TT_16,AEFI_A,AEFI_D,AEFI_O,IS_P,IS_H,IS_ASHA,JE_16M,dropout_gap_percent,asha_efficiency_ratio,IMR_TARGET,IMR_TARGET_NUM
HIGH,Fatehpur,NPD,UTTAR PRADESH,HF,2632684,61735.75,28295,29400,31204,33086,30159,28971,35610,60670,59116,58936,32100.25,25318,29420,31389,50643,50060,45273,31671,27097,58768,54948,54892,40,49266,44148,39080,15,0,11,30640,29608,24600,46072,4.807182224237982,9.344076235507186,HIGH,1
HIGH,Firozabad,NPD,UTTAR PRADESH,HF,2496761,62273.0,27057,26764,27301,31681,28824,28141,36226,56555,54028,53255,21125.0,25151,24873,25640,42679,41377,32,27603,24260,51863,47675,47595,856,27674,30368,31283,9,1,0,28770,29065,22787,0,16.716715109276894,9.126624454643435,HIGH,1
HIGH,Gautam Buddha Nagar,NPD,UTTAR PRADESH,HF,1674714,48662.0,24950,24017,24908,26804,24953,23969,28718,49964,47599,47485,15973.25,23939,23531,24325,34587,37530,185,24905,20380,45285,39194,41328,1933,28945,26443,19729,56,0,0,18228,18497,13731,0,6.939706547203156,8.199011890985565,HIGH,1
HIGH,Ghaziabad,NPD,UTTAR PRADESH,HF,4661452,90824.25,45232,46182,47346,44680,42595,42590,52467,97465,95371,96252,21756.5,43949,45304,46212,81784,60228,526,53237,47483,100721,83798,83462,7507,47935,56811,50643,272,0,1440,40544,38435,14792,26,0.0,3.1732601773009783,HIGH,1
HIGH,Ghazipur,NPD,UTTAR PRADESH,HF,3622727,86239.25,38833,40387,41700,45694,42597,42122,35786,83103,81799,82000,14175.0,35833,39165,40657,60034,54068,48941,47280,41115,88396,66530,65061,494,27278,39102,38614,38,0,237,46019,45153,42010,60271,0.0,11.596236757558602,HIGH,1
HIGH,Gonda,PD,UTTAR PRADESH,HF,3431386,101349.5,40870,41514,42580,51595,46531,44908,39862,90341,85713,84127,28198.0,38491,39330,40806,64712,62230,40444,54424,42921,97345,66274,65868,756,46380,47652,46400,117,0,740,42495,41206,35704,66024,3.951178841533505,10.405124926196004,HIGH,1
HIGH,Gorakhpur,NPD,UTTAR PRADESH,HF,4436275,112192.25,48152,50198,51413,59548,54256,51710,51099,106597,102612,101135,25073.0,44888,47591,49790,85995,84691,66411,57540,50486,108027,90745,89284,5156,61092,60133,68326,27,0,12,59839,59079,53035,78595,3.712600469283752,11.954849507751437,HIGH,1
HIGH,Hamirpur,NPD,UTTAR PRADESH,HF,1104021,21611.0,13124,13762,14134,12542,11450,11107,18711,25150,24775,25109,17259.0,9685,13824,14743,19974,12761,0,12896,10797,23693,21089,21018,115,12002,14916,15344,52,0,0,13267,12822,11501,0,0.0,10.417374307191622,HIGH,1
HIGH,Hapur,NPD,UTTAR PRADESH,HF,262983,28170.75,12100,11761,12023,16056,14698,13825,15224,27416,26208,25378,5801.75,12052,11524,11863,19459,21008,75,13612,11416,25028,22896,22798,353,11614,15720,16483,29,0,151,19350,19424,17356,10,11.156075006877701,65.99666138115391,HIGH,1
HIGH,Hardoi,PD,UTTAR PRADESH,HF,4091380,103923.0,46112,47700,50142,55388,49429,46569,65213,100159,95688,95154,41736.5,44342,46684,49405,80469,78097,64266,49242,43454,92697,83190,82583,67,73360,67597,70714,51,0,9,51766,50447,44460,79844,10.802228573078144,10.86674911643504,HIGH,1
HIGH,Hathras,NPD,UTTAR PRADESH,HF,1565678,42654.5,18105,18280,19737,19055,17449,16486,24778,36813,35503,35974,15362.75,18719,18953,19641,34969,28345,20,21055,18369,39424,31415,31624,241,16160,19128,17848,4,0,0,19190,19066,16621,24,7.573644046935259,10.61584821400058,HIGH,1
HIGH,Jalaun,NPD,UTTAR PRADESH,HF,1670718,37290.5,17323,18176,19200,22244,20978,20524,25783,39527,39152,39698,18573.75,17389,18208,19078,31769,30405,4,20670,18056,38726,32699,32999,93,23114,25583,29701,4,0,164,19500,18479,15345,0,0.0,9.18467389469677,HIGH,1
HIGH,Jaunpur,NPD,UTTAR PRADESH,HF,4476072,121034.5,52860,54242,59983,61951,56609,54511,53818,113943,110280,113581,28489.0,48798,50552,53902,93440,76003,75117,56948,51280,108229,91221,91482,1140,33050,45905,51466,0,0,0,59261,58853,52350,85884,10.580041227914355,11.695522324037684,HIGH,1
HIGH,Jhansi,NPD,UTTAR PRADESH,HF,2000755,46764.75,20184,20700,22160,25210,23577,22704,28318,45437,44243,44241,14806.5,20429,20565,21736,35677,31281,12,22618,20058,42677,37484,37532,712,13979,26412,28683,15,0,4,21036,20163,16171,0,8.74109238261725,8.082448875549481,HIGH,1
HIGH,Jyotiba Phule Nagar,NPD,UTTAR PRADESH,HF,1838771,42937.25,17810,17453,17662,24215,20830,19004,22313,40587,37045,35499,11600.5,17689,17254,17377,29429,29353,0,20183,18073,38256,31346,31311,1,9239,9146,10365,0,0,0,22770,21993,19360,2,10.902538006043704,10.52877166324681,HIGH,1
HIGH,Kannauj,NPD,UTTAR PRADESH,HF,1658005,38933.75,17757,17266,17762,19949,17815,15691,18418,37131,34603,32963,12097.5,17032,16705,17267,27072,23466,156,17282,14824,32106,26137,26158,119,7918,12444,15848,6,0,0,23793,23205,20934,1,17.536841429351142,12.626017412492725,HIGH,1
HIGH,Kanpur Dehat,NPD,UTTAR PRADESH,HF,1795092,37394.5,14657,15421,15872,20385,18244,17073,21995,34966,33189,32597,13067.75,14569,15328,15958,26641,18084,13664,18367,15993,34361,28036,27912,0,20350,24010,27500,0,0,0,21266,20199,18943,58121,8.112155530893581,10.552662481922932,HIGH,1
HIGH,Kanpur Nagar,NPD,UTTAR PRADESH,HF,4572951,127891.25,55699,59369,61455,66168,63000,61073,61535,122322,121055,120307,33730.0,53615,57618,59600,96305,101603,84846,66542,60519,127061,104657,105072,2223,65097,54777,51356,17,0,60,38806,38118,22646,101321,0.6491843656231369,4.952163274874365,HIGH,1
HIGH,Kashi Ram Nagar,PD,UTTAR PRADESH,HF,1438156,36403.5,15922,15009,14862,18974,16528,15042,19505,33652,30967,29232,14821.0,16181,14612,14610,26899,22489,122,15371,13415,28787,25149,24589,165,4760,15951,17268,42,0,2,17250,15627,12592,0,20.922438776491273,8.755656549080907,HIGH,1
HIGH,Kaushambi,PD,UTTAR PRADESH,HF,1596909,46739.75,25177,25074,25389,23668,21175,19465,26045,47958,45311,43866,20974.25,25085,25105,25386,36489,24213,0,20986,18555,39542,33023,32825,14,19040,17415,22833,10,0,51,21550,21024,18844,0,15.399633074631335,11.800296698183804,HIGH,1
HIGH,Kushinagar,NPD,UTTAR PRADESH,HF,3560830,86422.25,42267,43800,44002,41316,37254,33899,31573,83087,80947,76702,16863.0,41644,42788,43653,73171,52592,39880,44196,39254,83451,66257,67018,2879,28761,36469,46387,268,0,96,41692,39437,35960,78747,3.4380613788694463,10.098769107202534,HIGH,1
HIGH,Lakhimpur (Kheri),PD,UTTAR PRADESH,HF,4021243,95017.75,41738,42732,45459,55174,49852,45323,47178,94774,90697,88757,29284.25,41062,42489,44044,71786,72338,70130,46864,40890,87754,78267,78130,1065,39687,51309,55521,67,2,31,45778,44920,41593,86983,7.644624293881932,10.343319217465844,HIGH,1
HIGH,Lalitpur,NPD,UTTAR PRADESH,HF,1218002,32470.25,15450,15959,17362,17403,15917,15084,26308,32341,31554,32150,21181.0,15636,16095,17417,24829,28975,11,16331,14761,31092,29012,29012,0,15747,16278,20624,2,0,8,16545,16303,13094,0,4.244654722399735,10.750392856497774,HIGH,1
HIGH,Lucknow,NPD,UTTAR PRADESH,HF,4588455,129013.75,57088,57317,61102,65123,60061,58907,82698,118884,115006,117224,57630.25,55385,56372,59512,99156,94687,70339,80128,74639,154768,101408,99339,10317,63931,63598,69603,73,0,102,51786,47446,28790,94684,0.0,6.274443140447057,HIGH,1
HIGH,Maharajganj,NPD,UTTAR PRADESH,HF,2665292,62155.75,27659,28592,29536,35451,32281,30165,27716,61548,58885,57731,17094.5,25644,26644,27725,47395,47036,41993,30877,27814,58692,52913,52152,127,23566,28739,40660,135,0,112,32055,31426,29318,54685,5.572694400759383,10.999920458996613,HIGH,1
HIGH,Mahoba,NPD,UTTAR PRADESH,HF,875958,16721.25,8945,9279,9816,10717,10023,9642,12949,19600,19231,19375,6923.25,8264,9295,9832,15886,14008,56,17695,16368,34063,16679,16692,298,9534,12437,16153,8,0,9,11103,10933,9501,0,0.0,10.846410444336373,HIGH,1
HIGH,Mainpuri,NPD,UTTAR PRADESH,HF,1847194,47190.0,21881,22546,23386,28283,25846,24616,27150,49099,47790,47437,17595.25,20952,22703,23597,39714,40314,0,27248,24036,51284,41762,41957,130,33831,32060,28071,3,0,20,27025,26881,22697,2,0.0,12.28728547191037,HIGH,1
HIGH,Mathura,NPD,UTTAR PRADESH,HF,2541894,58895.5,26654,27384,27748,32230,29448,27624,29125,57953,55318,53975,12750.5,26302,27067,27571,44592,31793,242,30357,26624,56981,50982,50383,356,30901,29298,29296,95,1,9,24966,24264,21940,2,3.2506728018269646,8.631359136140217,HIGH,1
HIGH,Maunathbhanjan,NPD,UTTAR PRADESH,HF,2205170,56881.0,28107,28113,28559,29792,28446,28394,25354,58467,56695,56954,12877.0,27613,27968,28290,51647,45467,44996,27873,26679,54553,47736,47670,822,30618,31062,31665,29,0,1,24388,24305,22805,49260,4.092755050016701,10.341606316066335,HIGH,1
HIGH,Meerut,NPD,UTTAR PRADESH,HF,3447405,88552.25,43061,45642,46162,43101,38723,35884,36265,86415,82979,81302,19487.5,42908,45558,46041,68479,50827,247,43780,37756,81537,56802,56531,596,22035,18091,18330,54,0,423,31259,30987,19747,2,7.9221589513535795,5.728076625751833,HIGH,1
HIGH,Mirzapur,NPD,UTTAR PRADESH,HF,2494533,61625.5,29245,29301,30905,32408,30190,28570,31048,60212,58476,58456,14566.5,29052,29013,30544,49400,37742,137,27509,24480,51990,45042,44872,4,19455,22302,29222,2,0,37,27834,26982,23447,0,15.635572936527897,9.399354508439055,HIGH,1
HIGH,Moradabad,NPD,UTTAR PRADESH,HF,4773138,68982.75,26951,27642,29318,40450,36432,34240,41565,64481,62037,61159,17929.25,24060,26976,28971,53832,45575,416,39158,35942,75100,53707,49784,605,28579,30180,29347,78,0,9,31266,31688,25306,44,0.0,5.301753270070968,HIGH,1
HIGH,Muzaffarnagar,NPD,UTTAR PRADESH,HF,4138605,67524.0,29443,29557,30130,34657,31241,29688,49407,63094,59888,59047,18723.75,28915,29197,29561,48948,51973,47405,31753,27663,59416,53827,53794,4,33149,30253,30413,18,0,485,31775,31902,26469,49389,12.00758248918903,6.395633311224435,HIGH,1
HIGH,Pilibhit,PD,UTTAR PRADESH,HF,2037225,44811.5,19022,19701,20895,25120,22458,21154,28466,44133,42123,41552,14766.25,18746,19625,20630,35089,35217,20907,24062,22408,46471,36629,36906,181,12903,17234,18902,4,1,4,24384,24071,21132,21586,0.0,10.372933770202113,HIGH,1
HIGH,Pratapgarh,NPD,UTTAR PRADESH,HF,3173752,62171.25,29318,29115,29349,33441,31106,28823,36737,59145,57599,55935,14850.0,26862,28766,29994,45711,40115,39722,28147,24385,52533,47888,47135,1525,31926,34968,41147,43,0,70,38384,36396,32542,42443,15.50274443573195,10.25347916283314,HIGH,1
HIGH,Rae Bareli,NPD,UTTAR PRADESH,HF,3404004,56369.75,24860,26388,27572,33050,30895,29138,35936,56314,56151,55858,24836.25,24406,26350,27392,46561,41006,38244,33088,29650,62738,50891,50468,969,38908,40637,45519,59,0,33,37258,36408,31673,43403,0.0,9.304630664358797,HIGH,1
HIGH,Rampur,NPD,UTTAR PRADESH,HF,2335398,52627.5,22140,22863,23306,27867,24464,22423,27557,48287,45607,44489,13327.5,23090,22626,23055,44511,29086,3,24422,21888,46311,37415,37187,403,5878,6456,7525,0,0,0,28203,25965,19490,0,12.002280176713695,8.34547259182375,HIGH,1
HIGH,Saharanpur,NPD,UTTAR PRADESH,HF,3464228,90314.75,40718,41717,45992,44943,42247,41216,51016,85014,83464,83227,31820.25,40473,41485,42450,68438,75151,65981,45913,41422,87335,75493,75433,320,36723,39337,43548,5,0,18,33327,32806,26824,73301,3.299294965661755,7.7431393083827045,HIGH,1
HIGH,Sambhal,NPD,UTTAR PRADESH,HF,993393,53192.0,25906,24385,24782,31711,28060,25720,29535,55047,50052,47657,18033.5,20002,21728,23036,40751,29712,148,25372,21799,47171,39418,38679,523,13863,13811,12494,17,0,2,25940,24587,20742,2,11.319371334035193,20.87995385512078,HIGH,1
HIGH,Sant Kabir Nagar,PD,UTTAR PRADESH,HF,1714300,43715.25,18562,18768,18486,22420,20615,19432,18160,40304,38849,37958,11962.25,18431,18782,18596,29937,29436,28519,18829,17549,36378,30831,30532,231,22739,18081,26915,5,0,0,19209,18213,16906,32769,16.784188584075352,9.861751152073733,HIGH,1
HIGH,Sant Ravidas Nagar,NPD,UTTAR PRADESH,HF,1554203,37114.75,16437,16593,16982,22214,19721,18372,13873,37427,35018,34043,5757.75,16302,16329,16840,25859,22099,0,17854,15649,33503,28121,27812,45,11028,11065,13993,2,0,0,16520,16148,11571,2,9.731306286584175,7.444973404375104,HIGH,1
HIGH,Shahjahanpur,PD,UTTAR PRADESH,HF,3002376,72994.25,30430,30647,32307,40800,36504,34308,38687,70743,66952,65919,24288.5,30039,30413,31913,51328,57923,46703,35922,30944,66866,62547,61800,131,38845,39406,34225,20,0,8,42161,41075,33097,56257,8.395524304996627,11.023602640042421,HIGH,1
HIGH,Shamli,NPD,UTTAR PRADESH,HF,1274815,35107.0,13611,13673,14728,18982,16772,16502,21636,32291,30116,30878,10817.75,13419,13477,14556,23507,25421,22671,17249,14748,31997,26121,26122,158,16592,14824,14025,4,0,37,13315,13106,10070,24523,8.858632181616203,7.899185371995153,HIGH,1
HIGH,Shrawasti,PD,UTTAR PRADESH,HF,1114615,38260.25,13768,13599,13746,19458,17014,15077,21795,31660,29741,28126,19196.75,13252,13443,13469,28130,23917,26335,15977,13805,29782,25021,24936,143,8630,10137,11383,23,0,24,16093,15344,14269,23534,22.159421331538606,12.801729745248359,HIGH,1
HIGH,Siddharth Nagar,PD,UTTAR PRADESH,HF,2553526,67186.25,33081,32601,32436,35352,30436,26879,41157,63614,59217,55368,17972.0,31951,31942,31894,46540,38724,38744,30678,27375,58054,46866,46702,239,30583,24004,29481,0,0,0,26685,26172,23466,34187,13.592438929096357,9.189646003212813,HIGH,1
